h,bf,tw,tf,fy,T,L,di,Pi
100,100,6,10,235,400,3500,3.6,112.6681543
100,100,6,10,235,400,3500,3.8,109.7816613
100,100,6,10,235,400,3500,4,107.1269946
100,100,6,10,235,400,3500,4.2,104.7080892
100,100,6,10,235,400,3500,4.4,102.4426745
100,100,6,10,235,400,3500,4.6,100.3993412
100,100,6,10,235,400,3500,4.8,98.52308658
100,100,6,10,235,400,3500,5,96.74286589
100,100,6,10,235,400,3500,5.2,95.07753255
100,100,6,10,235,400,3500,5.4,93.51985053
100,100,6,10,235,400,3500,5.6,92.0316832
100,100,6,10,235,400,3500,5.8,90.64301654
100,100,6,10,235,400,3500,6,89.34154256
100,100,6,10,235,400,3500,6.2,88.09619839
100,100,6,10,235,400,3500,6.4,86.93086505
100,100,6,10,235,400,3500,6.6,85.8278818
100,100,6,10,235,400,3500,6.8,84.76556612
100,100,6,10,235,400,3500,7,83.76223278
100,100,6,10,235,400,3500,7.2,82.810046
100,100,6,10,235,400,3500,7.4,81.89039879
100,100,6,10,235,400,3500,7.6,81.01639879
100,100,6,10,235,400,3500,7.8,80.17941915
100,100,6,10,235,400,3500,8,79.3660813
100,100,6,10,235,400,3500,8.2,78.5860813
100,100,6,10,235,400,3500,8.4,77.83579501
100,100,6,10,235,400,3500,8.6,77.10522749
100,100,6,10,235,400,3500,8.8,76.40389649
100,100,6,10,235,400,3500,9,75.72643038
100,100,6,10,235,400,3500,9.2,75.06498951
100,100,6,10,235,400,3500,9.4,74.42765617
100,100,6,10,235,400,3500,9.6,73.8127299
100,100,6,10,235,400,3500,9.8,73.21206052
100,100,6,10,235,400,3500,10,72.63139386
100,100,6,10,235,400,3500,10.2,72.06972583
100,100,6,10,235,400,3500,10.4,71.52028847
100,100,6,10,235,400,3500,10.6,70.9882867
100,100,6,10,235,400,3500,10.8,70.47284796
100,100,6,10,235,400,3500,11,69.9682817
100,100,6,10,235,400,3500,11.2,69.47961504
100,100,6,10,235,400,3500,11.4,69.00507456
100,100,6,10,235,400,3500,11.6,68.53989354
100,100,6,10,235,400,3500,11.8,68.08856171
100,100,6,10,235,400,3500,12,67.64940539
100,100,6,10,235,400,3500,12.2,67.21827448
100,100,6,10,235,400,3500,12.4,66.79894114
100,100,6,10,235,400,3500,12.6,66.39032423
100,100,6,10,235,400,3500,12.8,65.9887331
100,100,6,10,235,400,3500,13,65.59739976
100,100,6,10,235,400,3500,13.2,65.21580955
100,100,6,10,235,400,3500,13.4,64.84073193
100,100,6,10,235,400,3500,13.6,64.47539738
100,100,6,10,235,400,3500,13.8,64.1188317
100,100,6,10,235,400,3500,14,63.76795879
100,100,6,10,235,400,3500,14.2,63.42529213
100,100,6,10,235,400,3500,14.4,63.09041922
100,100,6,10,235,400,3500,14.6,62.76072612
100,100,6,10,235,400,3500,14.8,62.43872719
100,100,6,10,235,400,3500,15,62.122
100,100,6,10,235,1000,4000,0,0
100,100,6,10,235,1000,4000,0.2,1.221051911
100,100,6,10,235,1000,4000,0.4,2.430906642
100,100,6,10,235,1000,4000,0.6,3.619440355
100,100,6,10,235,1000,4000,0.8,4.772733307
100,100,6,10,235,1000,4000,1,5.855399973
100,100,6,10,235,1000,4000,1.2,6.7558875
100,100,6,10,235,1000,4000,1.4,7.407456813
100,100,6,10,235,1000,4000,1.6,7.452790147
100,100,6,10,235,1000,4000,1.8,7.25310715
100,100,6,10,235,1000,4000,2,6.97602439
100,100,6,10,235,1000,4000,2.2,6.74202439
100,100,6,10,235,1000,4000,2.4,6.49341109
100,100,6,10,235,1000,4000,2.6,6.241871517
100,100,6,10,235,1000,4000,2.8,5.998538183
100,100,6,10,235,1000,4000,3,5.7722537
100,100,6,10,235,1000,4000,3.2,5.559788757
100,100,6,10,235,1000,4000,3.4,5.372455423
100,100,6,10,235,1000,4000,3.6,5.20265805
100,100,6,10,235,1000,4000,3.8,5.04516823
100,100,6,10,235,1000,4000,4,4.90716823
100,100,6,10,235,1000,4000,4.2,4.77988465
100,100,6,10,235,1000,4000,4.4,4.659780627
100,100,6,10,235,1000,4000,4.6,4.550447293
100,100,6,10,235,1000,4000,4.8,4.44036905
100,100,6,10,235,1000,4000,5,4.35616281
100,100,6,10,235,1000,4000,5.2,4.27016281
100,100,6,10,235,1000,4000,5.4,4.19049524
100,100,6,10,235,1000,4000,5.6,4.11485345
100,100,6,10,235,1000,4000,5.8,4.04485345
100,100,6,10,235,1000,4000,6,3.97923744
100,100,6,10,235,1000,4000,6.2,3.9161601
100,100,6,10,235,1000,4000,6.4,3.8561601
100,100,6,10,235,1000,4000,6.6,3.79956987
100,100,6,10,235,1000,4000,6.8,3.745159197
100,100,6,10,235,1000,4000,7,3.693825863
100,100,6,10,235,1000,4000,7.2,3.64492808
100,100,6,10,235,1000,4000,7.4,3.597543187
100,100,6,10,235,1000,4000,7.6,3.552209853
100,100,6,10,235,1000,4000,7.8,3.50931207
100,100,6,10,235,1000,4000,8,3.4677734
100,100,6,10,235,1000,4000,8.2,3.4277734
100,100,6,10,235,1000,4000,8.4,3.38972184
100,100,6,10,235,1000,4000,8.6,3.352849864
100,100,6,10,235,1000,4000,8.8,3.317516648
100,100,6,10,235,1000,4000,9,3.283644585
100,100,6,10,235,1000,4000,9.2,3.25061872
100,100,6,10,235,1000,4000,9.4,3.21861872
100,100,6,10,235,1000,4000,9.6,3.18808005
100,100,6,10,235,1000,4000,9.8,3.158387603
100,100,6,10,235,1000,4000,10,3.129720937
100,100,6,10,235,1000,4000,10.2,3.102028557
100,100,6,10,235,1000,4000,10.4,3.07500282
100,100,6,10,235,1000,4000,10.6,3.049002733
100,100,6,10,235,1000,4000,10.8,3.02397693
100,100,6,10,235,1000,4000,11,2.99946404
100,100,6,10,235,1000,4000,11.2,2.97546404
100,100,6,10,235,1000,4000,11.4,2.95195115
100,100,6,10,235,1000,4000,11.6,2.928925387
100,100,6,10,235,1000,4000,11.8,2.90692546
100,100,6,10,235,1000,4000,12,2.885412535
100,100,6,10,235,1000,4000,12.2,2.864232923
100,100,6,10,235,1000,4000,12.4,2.843566257
100,100,6,10,235,1000,4000,12.6,2.82387381
100,100,6,10,235,1000,4000,12.8,2.804540477
100,100,6,10,235,1000,4000,13,2.785207143
100,100,6,10,235,1000,4000,13.2,2.766848074
100,100,6,10,235,1000,4000,13.4,2.748848106
100,100,6,10,235,1000,4000,13.6,2.730848046
100,100,6,10,235,1000,4000,13.8,2.71333514
100,100,6,10,235,1000,4000,14,2.696155583
100,100,6,10,235,1000,4000,14.2,2.679488917
100,100,6,10,235,1000,4000,14.4,2.66330936
100,100,6,10,235,1000,4000,14.6,2.647463148
100,100,6,10,235,1000,4000,14.8,2.632129866
100,100,6,10,235,1000,4000,15,2.616
100,100,6,10,235,200,3500,0,0
100,100,6,10,235,200,3500,0.2,28.0215314
100,100,6,10,235,200,3500,0.4,55.88573568
100,100,6,10,235,200,3500,0.6,83.46917373
100,100,6,10,235,200,3500,0.8,110.6349444
100,100,6,10,235,200,3500,1,136.9976112
100,100,6,10,235,200,3500,1.2,161.1536695
100,100,6,10,235,200,3500,1.4,182.9496505
100,100,6,10,235,200,3500,1.6,199.5869838
100,100,6,10,235,200,3500,1.8,208.403279
100,100,6,10,235,200,3500,2,211.5813958
100,100,6,10,235,200,3500,2.2,205.5700625
100,100,6,10,235,200,3500,2.4,199.646896
100,100,6,10,235,200,3500,2.6,193.9027785
100,100,6,10,235,200,3500,2.8,188.6474452
100,100,6,10,235,200,3500,3,183.2138296
100,100,6,10,235,200,3500,3.2,177.6794352
100,100,6,10,235,200,3500,3.4,172.0281019
100,100,6,10,235,200,3500,3.6,166.6359111
100,100,6,10,235,200,3500,3.8,161.4264358
100,100,6,10,235,200,3500,4,156.5077691
100,100,6,10,235,200,3500,4.2,152.016785
100,100,6,10,235,200,3500,4.4,147.7683364
100,100,6,10,235,200,3500,4.6,143.8030031
100,100,6,10,235,200,3500,4.8,140.2103089
100,100,6,10,235,200,3500,5,136.8360158
100,100,6,10,235,200,3500,5.2,133.7320158
100,100,6,10,235,200,3500,5.4,130.8082465
100,100,6,10,235,200,3500,5.6,128.0178061
100,100,6,10,235,200,3500,5.8,125.4404727
100,100,6,10,235,200,3500,6,123.0653185
100,100,6,10,235,200,3500,6.2,120.7968346
100,100,6,10,235,200,3500,6.4,118.6935013
100,100,6,10,235,200,3500,6.6,116.7241232
100,100,6,10,235,200,3500,6.8,114.8382616
100,100,6,10,235,200,3500,7,113.0662616
100,100,6,10,235,200,3500,7.2,111.3790188
100,100,6,10,235,200,3500,7.4,109.7467004
100,100,6,10,235,200,3500,7.6,108.193367
100,100,6,10,235,200,3500,7.8,106.7087162
100,100,6,10,235,200,3500,8,105.2701427
100,100,6,10,235,200,3500,8.2,103.9008094
100,100,6,10,235,200,3500,8.4,102.593339
100,100,6,10,235,200,3500,8.6,101.3263576
100,100,6,10,235,200,3500,8.8,100.1183616
100,100,6,10,235,200,3500,9,98.96053193
100,100,6,10,235,200,3500,9.2,97.83565068
100,100,6,10,235,200,3500,9.4,96.75898402
100,100,6,10,235,200,3500,9.6,95.7237217
100,100,6,10,235,200,3500,9.8,94.71571628
100,100,6,10,235,200,3500,10,93.74771628
100,100,6,10,235,200,3500,10.2,92.81527755
100,100,6,10,235,200,3500,10.4,91.90609494
100,100,6,10,235,200,3500,10.6,91.03075869
100,100,6,10,235,200,3500,10.8,90.18465117
100,100,6,10,235,200,3500,11,89.35777555
100,100,6,10,235,200,3500,11.2,88.55910889
100,100,6,10,235,200,3500,11.4,87.78479772
100,100,6,10,235,200,3500,11.6,87.02700001
100,100,6,10,235,200,3500,11.8,86.29433578
100,100,6,10,235,200,3500,12,85.58310075
100,100,6,10,235,200,3500,12.2,84.88607046
100,100,6,10,235,200,3500,12.4,84.21007046
100,100,6,10,235,200,3500,12.6,83.55355486
100,100,6,10,235,200,3500,12.8,82.90960371
100,100,6,10,235,200,3500,13,82.28360371
100,100,6,10,235,200,3500,13.2,81.67465403
100,100,6,10,235,200,3500,13.4,81.07675543
100,100,6,10,235,200,3500,13.6,80.49475349
100,100,6,10,235,200,3500,13.8,79.92590494
100,100,6,10,235,200,3500,14,79.36636446
100,100,6,10,235,200,3500,14.2,78.8216978
100,100,6,10,235,200,3500,14.4,78.2901831
100,100,6,10,235,200,3500,14.6,77.76720747
100,100,6,10,235,200,3500,14.8,77.2565425
100,100,6,10,235,200,3500,15,76.755
100,100,6,10,235,600,5000,0,0
100,100,6,10,235,600,5000,0.2,6.662166046
100,100,6,10,235,600,5000,0.4,13.18536293
100,100,6,10,235,600,5000,0.6,19.3925948
100,100,6,10,235,600,5000,0.8,25.07459315
100,100,6,10,235,600,5000,1,29.71592649
100,100,6,10,235,600,5000,1.2,32.83114419
100,100,6,10,235,600,5000,1.4,35.08486902
100,100,6,10,235,600,5000,1.6,36.34153568
100,100,6,10,235,600,5000,1.8,37.00051838
100,100,6,10,235,600,5000,2,37.28171774
100,100,6,10,235,600,5000,2.2,37.03771774
100,100,6,10,235,600,5000,2.4,36.66219804
100,100,6,10,235,600,5000,2.6,36.23173942
100,100,6,10,235,600,5000,2.8,35.77973942
100,100,6,10,235,600,5000,3,35.25564714
100,100,6,10,235,600,5000,3.2,34.69759919
100,100,6,10,235,600,5000,3.4,34.11493253
100,100,6,10,235,600,5000,3.6,33.53957251
100,100,6,10,235,600,5000,3.8,32.96582941
100,100,6,10,235,600,5000,4,32.38849607
100,100,6,10,235,600,5000,4.2,31.84574755
100,100,6,10,235,600,5000,4.4,31.32312883
100,100,6,10,235,600,5000,4.6,30.82512883
100,100,6,10,235,600,5000,4.8,30.34904878
100,100,6,10,235,600,5000,5,29.88996783
100,100,6,10,235,600,5000,5.2,29.46063449
100,100,6,10,235,600,5000,5.4,29.05614377
100,100,6,10,235,600,5000,5.6,28.66573129
100,100,6,10,235,600,5000,5.8,28.29173129
100,100,6,10,235,600,5000,6,27.93234459
100,100,6,10,235,600,5000,6.2,27.58372677
100,100,6,10,235,600,5000,6.4,27.25306011
100,100,6,10,235,600,5000,6.6,26.93895518
100,100,6,10,235,600,5000,6.8,26.63572226
100,100,6,10,235,600,5000,7,26.34838892
100,100,6,10,235,600,5000,7.2,26.07372045
100,100,6,10,235,600,5000,7.4,25.80771864
100,100,6,10,235,600,5000,7.6,25.55505198
100,100,6,10,235,600,5000,7.8,25.31310173
100,100,6,10,235,600,5000,8,25.07740838
100,100,6,10,235,600,5000,8.2,24.84940838
100,100,6,10,235,600,5000,8.4,24.62920214
100,100,6,10,235,600,5000,8.6,24.41417562
100,100,6,10,235,600,5000,8.8,24.20684297
100,100,6,10,235,600,5000,9,24.00681595
100,100,6,10,235,600,5000,9.2,23.81163498
100,100,6,10,235,600,5000,9.4,23.62363498
100,100,6,10,235,600,5000,9.6,23.4414803
100,100,6,10,235,600,5000,9.8,23.2634794
100,100,6,10,235,600,5000,10,23.09214606
100,100,6,10,235,600,5000,10.2,22.92568423
100,100,6,10,235,600,5000,10.4,22.76286315
100,100,6,10,235,600,5000,10.6,22.60619596
100,100,6,10,235,600,5000,10.8,22.45391314
100,100,6,10,235,600,5000,11,22.30463046
100,100,6,10,235,600,5000,11.2,22.1599638
100,100,6,10,235,600,5000,11.4,22.01919401
100,100,6,10,235,600,5000,11.6,21.88109099
100,100,6,10,235,600,5000,11.8,21.74709144
100,100,6,10,235,600,5000,12,21.61650099
100,100,6,10,235,600,5000,12.2,21.48824376
100,100,6,10,235,600,5000,12.4,21.3635771
100,100,6,10,235,600,5000,12.6,21.24183309
100,100,6,10,235,600,5000,12.8,21.12224286
100,100,6,10,235,600,5000,13,21.00624286
100,100,6,10,235,600,5000,13.2,20.89316579
100,100,6,10,235,600,5000,13.4,20.78178109
100,100,6,10,235,600,5000,13.6,20.67244739
100,100,6,10,235,600,5000,13.8,20.56603662
100,100,6,10,235,600,5000,14,20.46147217
100,100,6,10,235,600,5000,14.2,20.35947217
100,100,6,10,235,600,5000,14.4,20.25942061
100,100,6,10,235,600,5000,14.6,20.16054868
100,100,6,10,235,600,5000,14.8,20.06321567
100,100,6,10,235,600,5000,15,19.968
100,100,6,10,235,20,4000,0,0
100,100,6,10,235,20,4000,0.2,27.13373939
100,100,6,10,235,20,4000,0.4,54.01930358
100,100,6,10,235,20,4000,0.6,80.42079094
100,100,6,10,235,20,4000,0.8,106.037263
100,100,6,10,235,20,4000,1,130.0819297
100,100,6,10,235,20,4000,1.2,150.0631248
100,100,6,10,235,20,4000,1.4,166.7192837
100,100,6,10,235,20,4000,1.6,177.2812837
100,100,6,10,235,20,4000,1.8,184.0764621
100,100,6,10,235,20,4000,2,188.2289263
100,100,6,10,235,20,4000,2.2,188.1982596
100,100,6,10,235,20,4000,2.4,186.0174894
100,100,6,10,235,20,4000,2.6,182.9678828
100,100,6,10,235,20,4000,2.8,179.6638828
100,100,6,10,235,20,4000,3,176.351602
100,100,6,10,235,20,4000,3.2,172.9753731
100,100,6,10,235,20,4000,3.4,169.3960397
100,100,6,10,235,20,4000,3.6,165.5648705
100,100,6,10,235,20,4000,3.8,161.6513274
100,100,6,10,235,20,4000,4,157.7726607
100,100,6,10,235,20,4000,4.2,154.0635083
100,100,6,10,235,20,4000,4.4,150.4108443
100,100,6,10,235,20,4000,4.6,146.7381777
100,100,6,10,235,20,4000,4.8,143.3202695
100,100,6,10,235,20,4000,5,140.0237956
100,100,6,10,235,20,4000,5.2,136.8191289
100,100,6,10,235,20,4000,5.4,133.8166129
100,100,6,10,235,20,4000,5.6,130.9579662
100,100,6,10,235,20,4000,5.8,128.3306328
100,100,6,10,235,20,4000,6,125.7861082
100,100,6,10,235,20,4000,6.2,123.3120901
100,100,6,10,235,20,4000,6.4,120.9714235
100,100,6,10,235,20,4000,6.6,118.769096
100,100,6,10,235,20,4000,6.8,116.65959
100,100,6,10,235,20,4000,7,114.68959
100,100,6,10,235,20,4000,7.2,112.8291897
100,100,6,10,235,20,4000,7.4,111.033794
100,100,6,10,235,20,4000,7.6,109.3204606
100,100,6,10,235,20,4000,7.8,107.6577867
100,100,6,10,235,20,4000,8,106.0360844
100,100,6,10,235,20,4000,8.2,104.488751
100,100,6,10,235,20,4000,8.4,103.0154584
100,100,6,10,235,20,4000,8.6,101.5909882
100,100,6,10,235,20,4000,8.8,100.238326
100,100,6,10,235,20,4000,9,98.94703292
100,100,6,10,235,20,4000,9.2,97.69573977
100,100,6,10,235,20,4000,9.4,96.50240643
100,100,6,10,235,20,4000,9.6,95.35583566
100,100,6,10,235,20,4000,9.8,94.240496
100,100,6,10,235,20,4000,10,93.17182934
100,100,6,10,235,20,4000,10.2,92.14408238
100,100,6,10,235,20,4000,10.4,91.14310434
100,100,6,10,235,20,4000,10.6,90.18110113
100,100,6,10,235,20,4000,10.8,89.25076242
100,100,6,10,235,20,4000,11,88.34147613
100,100,6,10,235,20,4000,11.2,87.46347613
100,100,6,10,235,20,4000,11.4,86.61470273
100,100,6,10,235,20,4000,11.6,85.78516106
100,100,6,10,235,20,4000,11.8,84.9838304
100,100,6,10,235,20,4000,12,84.20733836
100,100,6,10,235,20,4000,12.2,83.44753811
100,100,6,10,235,20,4000,12.4,82.71287145
100,100,6,10,235,20,4000,12.6,82.00012473
100,100,6,10,235,20,4000,12.8,81.30145535
100,100,6,10,235,20,4000,13,80.62278869
100,100,6,10,235,20,4000,13.2,79.9631209
100,100,6,10,235,20,4000,13.4,79.31583749
100,100,6,10,235,20,4000,13.6,78.68650206
100,100,6,10,235,20,4000,13.8,78.0737299
100,100,6,10,235,20,4000,14,77.47198409
100,100,6,10,235,20,4000,14.2,76.88665075
100,100,6,10,235,20,4000,14.4,76.31641783
100,100,6,10,235,20,4000,14.6,75.75621111
100,100,6,10,235,20,4000,14.8,75.21087959
100,100,6,10,235,20,4000,15,74.675
100,100,6,10,235,800,2500,0,0
100,100,6,10,235,800,2500,0.2,3.948259228
100,100,6,10,235,800,2500,0.4,7.88981123
100,100,6,10,235,800,2500,0.6,11.82196225
100,100,6,10,235,800,2500,0.8,15.7425935
100,100,6,10,235,800,2500,1,19.6425935
100,100,6,10,235,800,2500,1.2,23.50021493
100,100,6,10,235,800,2500,1.4,26.49598193
100,100,6,10,235,800,2500,1.6,26.66931527
100,100,6,10,235,800,2500,1.8,25.96341505
100,100,6,10,235,800,2500,2,24.98139337
100,100,6,10,235,800,2500,2.2,24.15939337
100,100,6,10,235,800,2500,2.4,23.24776513
100,100,6,10,235,800,2500,2.6,22.30771176
100,100,6,10,235,800,2500,2.8,21.3830441
100,100,6,10,235,800,2500,3,20.54264846
100,100,6,10,235,800,2500,3.2,19.75730429
100,100,6,10,235,800,2500,3.4,19.05197095
100,100,6,10,235,800,2500,3.6,18.43870141
100,100,6,10,235,800,2500,3.8,17.8796666
100,100,6,10,235,800,2500,4,17.38833326
100,100,6,10,235,800,2500,4.2,16.93743006
100,100,6,10,235,800,2500,4.4,16.51465485
100,100,6,10,235,800,2500,4.6,16.13598819
100,100,6,10,235,800,2500,4.8,15.79190633
100,100,6,10,235,800,2500,5,15.46933827
100,100,6,10,235,800,2500,5.2,15.17600493
100,100,6,10,235,800,2500,5.4,14.90605288
100,100,6,10,235,800,2500,5.6,14.65010173
100,100,6,10,235,800,2500,5.8,14.41210173
100,100,6,10,235,800,2500,6,14.18774081
100,100,6,10,235,800,2500,6.2,13.97225189
100,100,6,10,235,800,2500,6.4,13.76958523
100,100,6,10,235,800,2500,6.6,13.57714787
100,100,6,10,235,800,2500,6.8,13.39186429
100,100,6,10,235,800,2500,7,13.21786429
100,100,6,10,235,800,2500,7.2,13.05165805
100,100,6,10,235,800,2500,7.4,12.89078514
100,100,6,10,235,800,2500,7.6,12.73811848
100,100,6,10,235,800,2500,7.8,12.59275846
100,100,6,10,235,800,2500,8,12.45193711
100,100,6,10,235,800,2500,8.2,12.31727045
100,100,6,10,235,800,2500,8.4,12.18893621
100,100,6,10,235,800,2500,8.6,12.06447407
100,100,6,10,235,800,2500,8.8,11.94514113
100,100,6,10,235,800,2500,9,11.83019159
100,100,6,10,235,800,2500,9.2,11.71839573
